"sku","store","register","trannum","seq","saledate","stype","quantity","orgprice","amt","amt2","interid","mic","zero"
"6767272","4907","70","1300","000000000","2005-03-07","P",1,"29.00","29.00","29.00","669500047","695","0"
"6767272","4907","80","300","000000000","2005-04-10","P",1,"29.00","29.00","29.00","171200027","695","0"
"6767272","4907","80","2500","749502850","2004-12-23","P",1,"29.00","29.00","29.00","832700196","695","0"
"6767272","5004","83","42900","000000000","2005-06-06","P",1,"29.00","29.00","29.00","316200022","695","0"
"6767272","5004","83","42900","000000000","2005-06-06","P",1,"29.00","29.00","29.00","316300022","695","0"
"6767272","5004","93","18100","428308155","2005-07-26","P",1,"29.00","29.00","29.00","297600025","695","0"
"6767272","5004","93","18100","428308155","2005-07-26","P",1,"29.00","29.00","29.00","297700025","695","0"
"6767272","5102","50","300","756806470","2005-05-22","P",1,"29.00","29.00","29.00","265200020","695","0"
"6767272","5102","50","300","756806470","2005-05-22","P",1,"29.00","29.00","29.00","265300020","695","0"
"6767272","5102","130","800","000000000","2005-06-26","P",1,"29.00","29.00","29.00","841100017","695","0"
"6767272","5102","130","800","000000000","2005-06-26","P",1,"29.00","29.00","29.00","841200017","695","0"
"6767272","5104","13","51700","428308155","2005-07-27","P",1,"29.00","29.00","29.00","743300047","695","0"
"6767272","5202","380","1000","000000000","2005-01-05","P",1,"29.00","29.00","29.00","079000072","695","0"
"6767272","5202","380","1000","000000000","2005-01-05","P",1,"29.00","29.00","29.00","079100072","695","0"
"6767272","5202","380","1600","000000000","2005-02-04","R",1,"29.00","19.43","19.43","736300095","695","0"
"6767272","5202","380","1600","000000000","2005-02-04","R",1,"29.00","19.43","19.43","736400095","695","0"
"6767272","5203","80","200","000000000","2005-01-24","P",1,"29.00","19.43","19.43","951700044","695","0"
"6767272","5203","80","200","000000000","2005-01-24","P",1,"29.00","19.43","19.43","951800044","695","0"
"6767272","5203","300","2800","916001189","2005-01-02","P",1,"29.00","29.00","29.00","372700084","695","0"
"6767272","5204","180","500","000000000","2004-12-17","P",1,"29.00","20.99","20.99","891100148","695","0"
"6767272","5204","180","500","000000000","2004-12-17","P",1,"29.00","20.99","20.99","891200148","695","0"
"6767272","5204","180","1600","122402451","2004-12-18","P",1,"29.00","20.99","20.99","145600214","695","0"
"6767272","5204","180","1600","122402451","2004-12-18","P",1,"29.00","20.99","20.99","145700214","695","0"
"6767272","5302","850","1800","000000000","2005-01-16","P",1,"29.00","19.43","19.43","410900075","695","0"
"6767272","5302","850","1800","000000000","2005-01-16","P",1,"29.00","19.43","19.43","411000075","695","0"
"6767272","5303","33","28800","000000000","2005-07-26","P",1,"29.00","29.00","29.00","297400025","695","0"
"6767272","5303","33","28800","000000000","2005-07-26","P",1,"29.00","29.00","29.00","297500025","695","0"
"6767272","5303","40","500","000000000","2005-08-14","P",1,"29.00","29.00","29.00","666700027","695","0"
"6767272","5303","40","500","000000000","2005-08-14","P",1,"29.00","29.00","29.00","666800027","695","0"
"6767272","5303","40","2300","000000000","2005-02-17","P",1,"29.00","29.00","29.00","668200088","695","0"
"6767272","5303","40","2300","000000000","2005-02-17","P",1,"29.00","29.00","29.00","668300088","695","0"
"6767272","5303","40","3600","000000000","2005-07-23","R",1,"29.00","21.75","21.75","999600042","695","0"
"6767272","5303","50","1300","958706471","2005-01-01","P",1,"29.00","29.00","29.00","815300211","695","0"
"6767272","5303","50","1300","958706471","2005-01-01","P",1,"29.00","29.00","29.00","815400211","695","0"
"6767272","5303","50","1300","958706471","2005-01-01","P",1,"29.00","29.00","29.00","815500211","695","0"
"6767272","5303","50","2300","000000000","2005-01-26","R",1,"29.00","29.00","29.00","071700126","695","0"
"6767272","5303","50","2300","000000000","2005-01-26","R",1,"29.00","29.00","29.00","071800126","695","0"
"6767272","5303","50","2300","000000000","2005-01-26","R",1,"29.00","29.00","29.00","071900126","695","0"
"6767272","5303","50","3600","916001189","2005-01-01","P",1,"29.00","29.00","29.00","815600211","695","0"
"6767272","5304","110","400","000000000","2004-12-14","P",1,"29.00","20.99","20.99","053400113","695","0"
"6767272","5304","110","400","000000000","2004-12-14","P",1,"29.00","20.99","20.99","053500113","695","0"
"6767272","5403","33","74100","000000000","2005-06-29","P",1,"29.00","29.00","29.00","028200024","695","0"
"6767272","5403","33","74100","000000000","2005-06-29","P",1,"29.00","29.00","29.00","028300024","695","0"
"6767272","5403","820","700","000000000","2005-07-11","P",1,"29.00","21.75","21.75","471300022","695","0"
"6767272","5403","870","400","519705801","2005-02-22","P",1,"29.00","29.00","29.00","337100058","695","0"
"6767272","5502","90","400","000000000","2005-06-20","P",1,"29.00","19.43","19.43","793100020","695","0"
"6767272","5502","90","400","000000000","2005-06-20","P",1,"29.00","19.43","19.43","793200020","695","0"
"6767272","5502","100","500","000000000","2004-12-10","P",1,"29.00","20.99","20.99","519400121","695","0"
"6767272","5503","120","600","000000000","2005-04-10","P",1,"29.00","29.00","29.00","171000027","695","0"
"6767272","5503","120","600","000000000","2005-04-10","P",1,"29.00","29.00","29.00","171100027","695","0"
"6767272","5503","120","700","010806066","2005-05-03","P",1,"29.00","19.43","19.43","606900024","695","0"
"6767272","5503","120","2100","000000000","2005-03-13","P",1,"29.00","29.00","29.00","781900043","695","0"
"6767272","5504","50","200","001406978","2005-03-28","P",1,"29.00","29.00","29.00","233400030","695","0"
"6767272","5504","50","200","001406978","2005-03-28","P",1,"29.00","29.00","29.00","233500030","695","0"
"6767272","5504","70","3000","000000000","2005-06-15","P",1,"29.00","29.00","29.00","635400025","695","0"
"6767272","5504","70","3000","000000000","2005-06-15","P",1,"29.00","29.00","29.00","635500025","695","0"
"6767272","5602","230","5800","146108022","2004-12-11","P",1,"29.00","20.99","20.99","905400180","695","0"
"6767272","5602","230","5800","146108022","2004-12-11","P",1,"29.00","20.99","20.99","905500180","695","0"
"6767272","5603","110","200","700007671","2005-06-27","P",1,"29.00","29.00","29.00","265500020","695","0"
"6767272","5603","110","200","700007671","2005-06-27","P",1,"29.00","29.00","29.00","265600020","695","0"
"6767272","5603","110","500","000000000","2005-02-20","R",1,"29.00","19.43","19.43","931700077","695","0"
"6767272","5603","110","500","000000000","2005-02-20","R",1,"29.00","19.43","19.43","931800077","695","0"
"6767272","5603","110","500","000000000","2005-06-22","P",1,"29.00","29.00","29.00","349000023","695","0"
"6767272","5603","110","500","000000000","2005-06-22","P",1,"29.00","29.00","29.00","349100023","695","0"
"6767272","5604","650","600","700008967","2005-03-20","P",1,"29.00","29.00","29.00","991600035","695","0"
"6767272","5604","650","8600","000000000","2005-01-15","P",1,"29.00","19.43","19.43","694100129","695","0"
"6767272","5604","650","8600","000000000","2005-01-15","P",1,"29.00","19.43","19.43","694200129","695","0"
"6767272","5604","670","1400","143308081","2005-01-08","P",1,"29.00","29.00","29.00","278400143","695","0"
"6767272","5604","670","1400","143308081","2005-01-08","P",1,"29.00","29.00","29.00","278500143","695","0"
"6767272","5703","100","13600","277208514","2005-04-06","P",1,"29.00","14.50","14.50","226100032","695","0"
"6767272","5703","100","13600","277208514","2005-04-06","P",1,"29.00","14.50","14.50","226200032","695","0"
"6767272","5703","160","1100","000000000","2005-02-12","P",1,"29.00","19.43","19.43","235000144","695","0"
"6767272","5703","160","1100","000000000","2005-02-12","P",1,"29.00","19.43","19.43","235100144","695","0"
"6767272","5703","170","10400","000000000","2005-04-01","P",1,"29.00","19.43","19.43","603900044","695","0"
"6767272","5703","170","10400","000000000","2005-04-01","P",1,"29.00","19.43","19.43","604000044","695","0"
"6767272","5803","70","1700","000000000","2004-12-07","R",1,"29.00","20.99","20.99","602600089","695","0"
"6767272","5803","70","1800","000000000","2004-12-07","P",1,"29.00","20.99","20.99","602700089","695","0"
"6767272","5803","70","2300","634309297","2005-03-12","P",1,"29.00","29.00","29.00","302000106","695","0"
"6767272","5803","70","2300","634309297","2005-03-12","P",1,"29.00","29.00","29.00","302100106","695","0"
"6767272","5803","80","2100","000000000","2005-04-26","P",1,"29.00","21.00","21.00","031400022","695","0"
"6767272","5803","80","2100","000000000","2005-04-26","P",1,"29.00","21.00","21.00","031500022","695","0"
"6767272","5803","80","2700","000000000","2004-12-06","P",1,"29.00","20.99","20.99","565700083","695","0"
"6767272","5803","80","2700","000000000","2004-12-06","P",1,"29.00","20.99","20.99","565800083","695","0"
"6767272","5804","570","300","000000000","2005-04-21","P",1,"29.00","21.75","21.75","174800029","695","0"
"6767272","5804","570","300","000000000","2005-04-21","P",1,"29.00","21.75","21.75","174900029","695","0"
"6767272","5804","570","700","000000000","2005-03-25","P",1,"29.00","29.00","29.00","385000055","695","0"
"6767272","5804","570","700","000000000","2005-03-25","P",1,"29.00","29.00","29.00","385100055","695","0"
"6767272","5804","570","1100","000000000","2005-03-12","P",1,"29.00","29.00","29.00","302200106","695","0"
"6767272","5804","570","1100","000000000","2005-03-12","P",1,"29.00","29.00","29.00","302300106","695","0"
"6767272","5903","50","900","000000000","2005-05-13","P",1,"29.00","29.00","29.00","049500029","695","0"
"6767272","5903","50","1100","492205537","2005-02-01","P",1,"29.00","29.00","29.00","214400055","695","0"
"6767272","5903","50","1100","492205537","2005-02-01","P",1,"29.00","29.00","29.00","214500055","695","0"
"6767272","5903","50","1100","000000000","2005-02-21","P",1,"29.00","29.00","29.00","731200100","695","0"
"6767272","5903","50","1100","000000000","2005-02-21","P",1,"29.00","29.00","29.00","731300100","695","0"
"6767272","5903","50","1300","000000000","2005-02-27","R",1,"29.00","29.00","29.00","531100047","695","0"
"6767272","5903","50","1300","000000000","2005-02-27","R",1,"29.00","29.00","29.00","531200047","695","0"
"6767272","5903","50","1300","000000000","2005-03-18","P",1,"29.00","29.00","29.00","349900056","695","0"
"6767272","5903","50","1300","000000000","2005-03-18","P",1,"29.00","29.00","29.00","350000056","695","0"
"6767272","5903","50","1500","000000000","2005-05-04","P",1,"29.00","19.43","19.43","233000026","695","0"
"6767272","5903","50","2500","000000000","2005-08-03","P",1,"29.00","29.00","29.00","761400028","695","0"
"6767272","5903","50","2500","000000000","2005-08-03","P",1,"29.00","29.00","29.00","761500028","695","0"
"6767272","5903","50","4000","635305298","2004-12-12","P",1,"29.00","20.99","20.99","329100104","695","0"
"6767272","5903","50","4000","635305298","2004-12-12","P",1,"29.00","20.99","20.99","329200104","695","0"
"6767272","5904","770","1700","733406928","2005-03-16","P",1,"29.00","29.00","29.00","266000044","695","0"
"6767272","5904","770","1800","000000000","2005-01-17","P",1,"29.00","19.43","19.43","207000104","695","0"
"6767272","5904","770","1800","000000000","2005-01-17","P",1,"29.00","19.43","19.43","207100104","695","0"
"6767272","5904","770","1800","000000000","2005-01-17","P",1,"29.00","19.43","19.43","207200104","695","0"
"6767272","6004","70","2400","000000000","2005-02-14","P",1,"29.00","29.00","29.00","614300069","695","0"
"6767272","6004","70","2400","000000000","2005-02-14","P",1,"29.00","29.00","29.00","614400069","695","0"
"6767272","6009","190","500","000000000","2005-06-20","P",1,"29.00","29.00","29.00","793800020","695","0"
"6767272","6009","190","500","000000000","2005-06-20","P",1,"29.00","29.00","29.00","793900020","695","0"
"6767272","6009","190","18100","000000000","2004-12-26","P",1,"29.00","29.00","29.00","608200235","695","0"
"6767272","6009","190","18100","000000000","2004-12-26","P",1,"29.00","29.00","29.00","608300235","695","0"
"6767272","6102","80","800","000000000","2004-12-21","P",1,"29.00","29.00","29.00","176200180","695","0"
"6767272","6102","80","800","000000000","2004-12-21","P",1,"29.00","29.00","29.00","176300180","695","0"
"6767272","6102","80","800","000000000","2005-03-31","P",1,"29.00","29.00","29.00","206000038","695","0"
"6767272","6102","80","800","000000000","2005-03-31","P",1,"29.00","29.00","29.00","206100038","695","0"
"6767272","6102","80","1500","235102704","2005-01-11","P",1,"29.00","19.43","19.43","003400059","695","0"
"6767272","6102","80","1500","235102704","2005-01-11","P",1,"29.00","19.43","19.43","003500059","695","0"
"6767272","6102","80","1500","235102704","2005-01-11","P",1,"29.00","19.43","19.43","003600059","695","0"
"6767272","6104","90","200","000000000","2005-02-28","R",1,"29.00","23.20","23.20","684200039","695","0"
"6767272","6104","90","200","000000000","2005-02-28","R",1,"29.00","23.20","23.20","684300039","695","0"
"6767272","6104","90","2500","000000000","2005-08-13","P",1,"29.00","29.00","29.00","569900051","695","0"
"6767272","6104","90","2500","000000000","2005-08-13","P",1,"29.00","29.00","29.00","570000051","695","0"
"6767272","6104","90","2700","000000000","2005-02-23","P",1,"29.00","23.20","23.20","825200248","695","0"
"6767272","6104","90","2700","000000000","2005-02-23","P",1,"29.00","23.20","23.20","825300248","695","0"
"6767272","6104","170","1700","000000000","2005-01-15","P",1,"29.00","19.43","19.43","694500129","695","0"
"6767272","6104","170","1700","000000000","2005-01-15","P",1,"29.00","19.43","19.43","694600129","695","0"
"6767272","6109","33","97500","000000000","2005-04-14","P",1,"29.00","29.00","29.00","385300029","695","0"
"6767272","6109","120","400","000000000","2005-05-07","P",1,"29.00","19.43","19.43","409500054","695","0"
"6767272","6109","120","400","000000000","2005-05-07","P",1,"29.00","19.43","19.43","409600054","695","0"
"6767272","6109","140","2100","000000000","2005-02-24","P",1,"29.00","29.00","29.00","233400252","695","0"
"6767272","6109","140","2100","000000000","2005-02-24","P",1,"29.00","29.00","29.00","233500252","695","0"
"6767272","6109","240","300","000000000","2005-02-26","R",1,"29.00","29.00","29.00","006300314","695","0"
"6767272","6109","240","300","000000000","2005-02-26","R",1,"29.00","29.00","29.00","006400314","695","0"
"6767272","6203","10","800","000000000","2005-05-04","R",1,"29.00","29.00","29.00","232900026","695","0"
"6767272","6203","150","500","171507187","2005-03-07","P",1,"29.00","29.00","29.00","669100047","695","0"
"6767272","6209","70","1700","000000000","2005-08-24","P",1,"29.00","29.00","29.00","301800043","695","0"
"6767272","6209","70","1700","000000000","2005-08-24","P",1,"29.00","29.00","29.00","301900043","695","0"
"6767272","6209","90","500","000000000","2005-07-06","P",1,"29.00","29.00","29.00","284900025","695","0"
"6767272","6209","90","500","000000000","2005-07-06","P",1,"29.00","29.00","29.00","285000025","695","0"
"6767272","6209","110","600","000000000","2005-04-13","P",1,"29.00","29.00","29.00","911000027","695","0"
"6767272","6304","400","900","000000000","2005-07-04","P",1,"29.00","29.00","29.00","830400028","695","0"
"6767272","6304","400","900","000000000","2005-07-04","P",1,"29.00","29.00","29.00","830500028","695","0"
"6767272","6304","400","1200","000000000","2005-01-29","P",1,"29.00","19.43","19.43","800100177","695","0"
"6767272","6304","400","1200","000000000","2005-01-29","P",1,"29.00","19.43","19.43","800200177","695","0"
"6767272","6304","400","2100","000000000","2005-03-08","P",1,"29.00","29.00","29.00","493800049","695","0"
"6767272","6304","400","2100","000000000","2005-03-08","P",1,"29.00","29.00","29.00","493900049","695","0"
"6767272","6304","400","4000","000000000","2005-01-26","P",1,"29.00","19.43","19.43","072200126","695","0"
"6767272","6304","400","4000","000000000","2005-01-26","P",1,"29.00","19.43","19.43","072300126","695","0"
"6767272","6402","130","2400","108007530","2005-03-23","P",1,"29.00","29.00","29.00","136900039","695","0"
"6767272","6402","150","1600","108007530","2005-04-09","P",1,"29.00","29.00","29.00","067100056","695","0"
"6767272","6403","100","6400","142701449","2004-12-11","P",1,"29.00","20.99","20.99","905600180","695","0"
"6767272","6404","33","20100","151308982","2005-04-08","P",1,"29.00","29.00","29.00","415400040","695","0"
"6767272","6404","33","20100","151308982","2005-04-08","P",1,"29.00","29.00","29.00","415500040","695","0"
"6767272","6404","33","20100","151308982","2005-04-08","P",1,"29.00","29.00","29.00","415600040","695","0"
"6767272","6503","310","1100","000000000","2005-02-01","P",1,"29.00","29.00","29.00","214600055","695","0"
"6767272","6503","310","1100","000000000","2005-02-01","P",1,"29.00","29.00","29.00","214700055","695","0"
"6767272","6503","310","2000","000000000","2005-01-11","R",1,"29.00","29.00","29.00","003700059","695","0"
"6767272","6503","310","2000","000000000","2005-01-11","R",1,"29.00","29.00","29.00","003800059","695","0"
"6767272","6503","310","3600","000000000","2004-12-13","P",1,"29.00","20.99","20.99","878600106","695","0"
"6767272","6503","310","3600","000000000","2004-12-13","P",1,"29.00","20.99","20.99","878700106","695","0"
"6767272","6503","310","3600","000000000","2004-12-13","P",1,"29.00","20.99","20.99","878800106","695","0"
"6767272","6503","310","3600","000000000","2004-12-13","P",1,"29.00","20.99","20.99","878900106","695","0"
"6767272","6503","310","10000","000000000","2005-01-01","P",1,"29.00","29.00","29.00","816000211","695","0"
"6767272","6503","310","10000","000000000","2005-01-01","P",1,"29.00","29.00","29.00","816100211","695","0"
"6767272","6604","50","6900","000000000","2005-02-26","P",1,"29.00","29.00","29.00","004500314","695","0"
"6767272","6604","50","6900","000000000","2005-02-26","P",1,"29.00","29.00","29.00","004600314","695","0"
"6767272","6703","50","1600","970606484","2004-12-18","P",1,"29.00","20.99","20.99","145000214","695","0"
"6767272","6703","50","1600","970606484","2004-12-18","P",1,"29.00","20.99","20.99","145100214","695","0"
"6767272","6703","50","3100","142701449","2004-12-10","P",1,"29.00","20.99","20.99","519500121","695","0"
"6767272","6703","50","3100","142701449","2004-12-10","P",1,"29.00","20.99","20.99","519600121","695","0"
"6767272","6704","50","2100","088303912","2005-04-08","P",1,"29.00","29.00","29.00","415200040","695","0"
"6767272","6704","50","2100","088303912","2005-04-08","P",1,"29.00","29.00","29.00","415300040","695","0"
"6767272","6704","50","5200","904107516","2005-01-01","P",1,"29.00","29.00","29.00","816300211","695","0"
"6767272","6704","50","5200","904107516","2005-01-01","P",1,"29.00","29.00","29.00","816400211","695","0"
"6767272","6804","33","24000","733406928","2005-03-17","P",1,"29.00","29.00","29.00","803800045","695","0"
"6767272","6902","190","1700","000000000","2005-08-25","P",1,"29.00","29.00","29.00","785100040","695","0"
"6767272","6902","190","1700","000000000","2005-08-25","P",1,"29.00","29.00","29.00","785200040","695","0"
"6767272","6902","190","2300","000000000","2005-08-20","P",1,"29.00","29.00","29.00","921200050","695","0"
"6767272","6902","190","2300","000000000","2005-08-20","P",1,"29.00","29.00","29.00","921300050","695","0"
"6767272","6903","70","500","006807073","2005-08-26","P",1,"29.00","29.00","29.00","972700046","695","0"
"6767272","6904","120","1500","000000000","2005-05-05","P",1,"29.00","19.43","19.43","764200028","695","0"
"6767272","6904","120","1500","000000000","2005-05-05","P",1,"29.00","19.43","19.43","764300028","695","0"
"6767272","6904","120","1500","000000000","2005-05-05","P",1,"29.00","19.43","19.43","764400028","695","0"
"6767272","6904","120","1500","000000000","2005-05-05","P",1,"29.00","19.43","19.43","764500028","695","0"
"6767272","7007","40","2000","000000000","2005-07-12","P",1,"29.00","29.00","29.00","755700023","695","0"
"6767272","7007","40","2000","000000000","2005-07-12","P",1,"29.00","29.00","29.00","755800023","695","0"
"6767272","7007","180","400","421408062","2005-05-31","P",1,"29.00","29.00","29.00","954900023","695","0"
"6767272","7007","180","1200","232405092","2004-12-27","P",1,"29.00","29.00","29.00","311000148","695","0"
"6767272","7007","180","1200","232405092","2004-12-27","P",1,"29.00","29.00","29.00","311100148","695","0"
"6767272","7007","180","1200","421408062","2005-06-01","R",1,"29.00","29.00","29.00","013800025","695","0"
"6767272","7007","180","2500","595701653","2005-01-10","P",1,"29.00","19.43","19.43","467900059","695","0"
"6767272","7007","180","2500","595701653","2005-01-10","P",1,"29.00","19.43","19.43","468000059","695","0"
"6767272","7102","230","3000","000000000","2005-02-22","R",1,"29.00","29.00","29.00","336900058","695","0"
"6767272","7102","230","3000","000000000","2005-02-22","R",1,"29.00","29.00","29.00","337000058","695","0"
"6767272","7102","230","3400","603205726","2005-02-07","P",1,"29.00","29.00","29.00","680300056","695","0"
"6767272","7102","230","3400","603205726","2005-02-07","P",1,"29.00","29.00","29.00","680400056","695","0"
"6767272","7102","390","400","000000000","2005-08-14","P",1,"29.00","14.50","14.50","666200027","695","0"
"6767272","7102","390","400","000000000","2005-08-14","P",1,"29.00","14.50","14.50","666300027","695","0"
"6767272","7102","390","400","000000000","2005-08-14","P",1,"29.00","14.50","14.50","666400027","695","0"
"6767272","7102","390","1800","429407600","2005-05-06","P",1,"29.00","19.43","19.43","886200035","695","0"
"6767272","7104","60","900","000000000","2005-04-16","P",1,"29.00","29.00","29.00","098800051","695","0"
"6767272","7104","60","900","000000000","2005-04-16","P",1,"29.00","29.00","29.00","098900051","695","0"
"6767272","7104","60","1500","000000000","2004-12-09","P",1,"29.00","20.99","20.99","756200098","695","0"
"6767272","7107","110","900","000000000","2004-12-13","P",1,"29.00","20.99","20.99","879500106","695","0"
"6767272","7107","110","1400","000000000","2005-08-15","P",1,"29.00","29.00","29.00","414900026","695","0"
"6767272","7107","110","1400","000000000","2005-08-15","P",1,"29.00","29.00","29.00","415000026","695","0"
"6767272","7202","750","1100","000000000","2005-02-15","P",1,"29.00","29.00","29.00","432100063","695","0"
"6767272","7202","750","1100","000000000","2005-02-15","P",1,"29.00","29.00","29.00","432200063","695","0"
"6767272","7202","750","2100","837407174","2005-02-23","P",1,"29.00","29.00","29.00","825000248","695","0"
"6767272","7202","750","2100","837407174","2005-02-23","P",1,"29.00","29.00","29.00","825100248","695","0"
"6767272","7202","750","4500","000000000","2005-01-21","P",1,"29.00","19.43","19.43","920300067","695","0"
"6767272","7202","750","4500","000000000","2005-01-21","P",1,"29.00","19.43","19.43","920400067","695","0"
"6767272","7202","760","1100","710805147","2005-03-23","P",1,"29.00","29.00","29.00","136800039","695","0"
"6767272","7202","760","2000","000000000","2005-08-14","P",1,"29.00","14.50","14.50","666500027","695","0"
"6767272","7202","770","300","898405735","2005-01-23","P",1,"29.00","19.43","19.43","563100052","695","0"
"6767272","7202","770","300","898405735","2005-01-23","P",1,"29.00","19.43","19.43","563200052","695","0"
"6767272","7204","60","11400","298608286","2005-01-01","P",1,"29.00","21.75","21.75","816200211","695","0"
"6767272","7204","80","1200","000000000","2004-12-09","P",1,"29.00","20.99","20.99","756300098","695","0"
"6767272","7204","80","1200","000000000","2004-12-09","P",1,"29.00","20.99","20.99","756400098","695","0"
"6767272","7302","230","5400","917808895","2005-03-25","P",1,"29.00","29.00","29.00","384500055","695","0"
"6767272","7302","230","5400","917808895","2005-03-25","P",1,"29.00","29.00","29.00","384600055","695","0"
"6767272","7302","250","2100","429407600","2005-05-04","P",1,"29.00","19.43","19.43","232600026","695","0"
"6767272","7303","950","1000","000000000","2005-04-27","P",1,"29.00","29.00","29.00","605700039","695","0"
"6767272","7303","950","1000","000000000","2005-04-27","P",1,"29.00","29.00","29.00","605800039","695","0"
"6767272","7303","950","2300","719400287","2005-01-07","P",1,"29.00","29.00","29.00","907800093","695","0"
"6767272","7303","950","2300","719400287","2005-01-07","P",1,"29.00","29.00","29.00","907900093","695","0"
"6767272","7303","950","2300","719400287","2005-01-07","P",1,"29.00","29.00","29.00","908000093","695","0"
"6767272","7307","150","1300","000000000","2005-04-24","P",1,"29.00","21.75","21.75","271900024","695","0"
"6767272","7307","150","1300","000000000","2005-04-24","P",1,"29.00","21.75","21.75","272000024","695","0"
"6767272","7307","150","1500","000000000","2005-04-26","R",1,"29.00","21.75","21.75","032100022","695","0"
"6767272","7307","150","1500","000000000","2005-04-26","R",1,"29.00","21.75","21.75","032200022","695","0"
"6767272","7307","150","1900","000000000","2005-05-09","P",1,"29.00","29.00","29.00","893400020","695","0"
"6767272","7307","150","1900","000000000","2005-05-09","P",1,"29.00","29.00","29.00","893500020","695","0"
"6767272","7307","150","1900","000000000","2005-05-09","P",1,"29.00","29.00","29.00","893600020","695","0"
"6767272","7402","230","1300","000000000","2005-05-08","P",1,"29.00","29.00","29.00","106500019","695","0"
"6767272","7402","230","1300","000000000","2005-05-08","P",1,"29.00","29.00","29.00","106700019","695","0"
"6767272","7402","230","1400","000000000","2005-06-24","P",1,"29.00","29.00","29.00","770400028","695","0"
"6767272","7402","230","1400","000000000","2005-06-24","P",1,"29.00","29.00","29.00","770500028","695","0"
"6767272","7402","230","1500","000000000","2005-05-08","R",1,"29.00","29.00","29.00","106400019","695","0"
"6767272","7402","230","1500","000000000","2005-05-08","R",1,"29.00","29.00","29.00","106600019","695","0"
"6767272","7402","230","1600","000000000","2005-05-08","P",1,"29.00","29.00","29.00","106200019","695","0"
"6767272","7402","230","1600","000000000","2005-05-08","P",1,"29.00","29.00","29.00","106300019","695","0"
"6767272","7403","220","700","865901308","2005-03-04","P",1,"29.00","29.00","29.00","684100088","695","0"
"6767272","7403","220","700","865901308","2005-03-04","P",1,"29.00","29.00","29.00","684200088","695","0"
"6767272","7403","220","800","000000000","2005-06-16","P",1,"29.00","29.00","29.00","619700027","695","0"
"6767272","7403","220","800","000000000","2005-06-16","P",1,"29.00","29.00","29.00","619800027","695","0"
"6767272","7403","220","3200","000000000","2005-02-17","P",1,"29.00","29.00","29.00","668000088","695","0"
"6767272","7403","220","3200","000000000","2005-02-17","P",1,"29.00","29.00","29.00","668100088","695","0"
"6767272","7403","220","3200","000000000","2005-02-25","R",1,"29.00","29.00","29.00","014300260","695","0"
"6767272","7403","220","3200","000000000","2005-02-25","R",1,"29.00","29.00","29.00","014400260","695","0"
"6767272","7403","220","4200","841602068","2005-01-17","P",1,"29.00","19.43","19.43","206100104","695","0"
"6767272","7403","220","4200","841602068","2005-01-17","P",1,"29.00","19.43","19.43","206200104","695","0"
"6767272","7403","220","7300","000000000","2005-01-29","P",1,"29.00","19.43","19.43","799400177","695","0"
"6767272","7403","220","7300","000000000","2005-01-29","P",1,"29.00","19.43","19.43","799500177","695","0"
"6767272","7407","130","200","000000000","2005-03-26","P",1,"29.00","29.00","29.00","649700069","695","0"
"6767272","7407","130","200","000000000","2005-03-26","P",1,"29.00","29.00","29.00","649800069","695","0"
"6767272","7407","130","600","000000000","2005-05-06","P",1,"29.00","19.43","19.43","886500035","695","0"
"6767272","7407","130","600","000000000","2005-05-06","P",1,"29.00","19.43","19.43","886600035","695","0"
"6767272","7407","150","1100","000000000","2005-04-10","P",1,"29.00","29.00","29.00","171300027","695","0"
"6767272","7407","150","1100","000000000","2005-04-10","P",1,"29.00","29.00","29.00","171400027","695","0"
"6767272","7407","150","1900","695104011","2004-12-21","P",1,"29.00","21.75","21.75","177200180","695","0"
"6767272","7407","150","1900","695104011","2004-12-21","P",1,"29.00","21.75","21.75","177300180","695","0"
"6767272","7502","260","1300","000000000","2005-07-16","P",1,"29.00","29.00","29.00","943800046","695","0"
"6767272","7507","150","1500","000000000","2005-08-07","P",1,"29.00","29.00","29.00","841700032","695","0"
"6767272","7507","150","1500","000000000","2005-08-07","P",1,"29.00","29.00","29.00","841800032","695","0"
"6767272","7507","150","2000","854009315","2005-02-23","P",1,"29.00","29.00","29.00","825400248","695","0"
"6767272","7507","150","2000","854009315","2005-02-23","P",1,"29.00","29.00","29.00","825500248","695","0"
"6767272","7507","150","2500","000000000","2005-04-02","P",1,"29.00","29.00","29.00","281200060","695","0"
"6767272","7507","150","2500","000000000","2005-04-02","P",1,"29.00","29.00","29.00","281300060","695","0"
"6767272","7507","160","200","375800934","2005-03-21","P",1,"29.00","29.00","29.00","215400035","695","0"
"6767272","7602","180","200","000000000","2005-04-02","R",1,"29.00","29.00","29.00","281000060","695","0"
"6767272","7602","180","200","000000000","2005-04-02","R",1,"29.00","29.00","29.00","281100060","695","0"
"6767272","7602","180","1000","424808287","2005-07-09","P",1,"29.00","29.00","29.00","558600040","695","0"
"6767272","7602","200","900","679105831","2005-03-28","P",1,"29.00","29.00","29.00","233300030","695","0"
"6767272","7602","200","4100","000000000","2005-07-09","P",1,"29.00","29.00","29.00","558700040","695","0"
"6767272","7603","140","1700","000000000","2005-06-12","P",1,"29.00","29.00","29.00","299900021","695","0"
"6767272","7603","140","1700","000000000","2005-06-12","P",1,"29.00","29.00","29.00","300000021","695","0"
"6767272","7702","170","1100","848409088","2005-02-16","R",1,"29.00","29.00","29.00","327100071","695","0"
